Shipment Date,Matching Fields,Consignee,Consignee_Clean,Consignee Full Address,Consignee_Address,Consignee Email 1,Consignee Phone 1,Consignee Website 1,Consignee Profile,Consignee Trade Roles,Shipper,Shipper_Clean,Shipper Full Address,Shipper_Address,Shipper Email 1,Shipper Phone 1,Shipper Website 1,Shipper Profile,Shipper Trade Roles,Notify Party,Notify_Party,HS Code,Goods Shipped,Volume (TEU),Gross Weight (kg)
2021-07-17,HS Code (4-digit),Imaribo Sa Industria & Comercio,Imaribo Sa Industria & Comercio,"SC-452, 1644 - 01, Monte Carlo - SC, 89618-000, Brazil","SC-452, 1644 - 01, Monte Carlo - SC, 89618-000, Brazil",,,,https://panjiva.com/Imaribo-SA-Industria-Comercio/108471756,,Fortis Trade Ltd.,Fortis Trade Ltd.,"145 Chadwick Ct, North Vancouver, BC V7M 3K2, Canada","145 Chadwick Ct, North Vancouver, BC V7M 3K2, Canada",,,,https://panjiva.com/Fortis-Trade-Ltd/108474270,Trading Company,IMARIBO SA INDUSTRIA & COMERCIO,IMARIBO SA INDUSTRIA & COMERCIO,47079000,5 X 40 CONTAINERS CONTAINING 193 BALES OF FORTIS WASTEPAPER,10,115594
2021-07-16,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,1 X 40 CONTAINERS CONTAINING 26 BALES OF WASTE PAPER DSOCCDOUBLE SORTED OCC APARASE DESPERDICIOS DE PAPEL KRAFT ONDULADO,2,25147
2021-07-16,HS Code (4-digit),Industria De Embalagens Tocantins Ltda,Industria De Embalagens Tocantins Ltda,"Estrada Municipal dos Pericos, 200 - KM 2,5 Bairro dos Rabelos, Camanducaia - MG, 37650-000, Brazil","Estrada Municipal dos Pericos, 200 - KM 2,5 Bairro dos Rabelos, Camanducaia - MG, 37650-000, Brazil",,,,https://panjiva.com/Industria-De-Embalagens-Tocantins-Ltda/36031962,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,INDUSTRIA DE EMBALAGENS TOCANTINS LTDA,INDUSTRIA DE EMBALAGENS TOCANTINS LTDA,47070000,5 X 40 CONTAINERS CONTAINING 157 BALES OF WASTE PAPER -OCC#12 (APARAS OCC #12 (ONDULADO II,10,126926
2021-07-16,HS Code (4-digit),Industria De Papeis Sudeste Ltda,Industria De Papeis Sudeste Ltda,"Av. Antônio Simão Firjam, 1205 - Distrito Industrial, Juiz de Fora - MG, 36092-000, Brazil","Av. Antônio Simão Firjam, 1205 - Distrito Industrial, Juiz de Fora - MG, 36092-000, Brazil",,,,https://panjiva.com/Industria-De-Papeis-Sudeste-Ltda/108471753,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,INDUSTRIA DE PAPEIS SUDESTE LTDA,INDUSTRIA DE PAPEIS SUDESTE LTDA,47071000,3 X 40 CONTAINERS CONTAINING 66 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS DE PAPELAO OND. POS CONSUMO,6,72821
2021-07-16,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,3 X 40 CONTAINERS CONTAINING 84 BALES OF WASTE PAPER DSOCCDOUBLE SORTED OCC APARASE DESPERDICIOS DEPAPEL KRAFT ONDULADO,6,72188
2021-07-16,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,1 X 40 CONTAINERS CONTAINING 45 BALES OF WASTE PAPER DSOCCDOUBLE SORTED OCC APARASE DESPERDICIOS DE PAPEL KRAFT ONDULADO,2,24295
2021-07-15,HS Code (4-digit),Adami Sa Madeiras,Adami Sa Madeiras,"Estr. CDR 455, Caçador - SC, Brazil","Estr. CDR 455, Caçador - SC, Brazil",,,,https://panjiva.com/Adami-SA-Madeiras/36036078,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,ADAMI SA MADEIRAS,ADAMI SA MADEIRAS,47071000,5 X 40 CONTAINERS CONTAINING 38 BALES OF WASTE PAPER DOUBLE SORTED OCC APARAS DE PAPEL ONDULADO OCC,10,108022
2021-07-15,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,AVENIDA CACADOR 93 CENTRO - FRAIBURGO - SC - 0,,,,https://panjiva.com/Trombini-Embalagens-SA/42209321,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47071000,"3 X 40 CONTAINERS CONTAINING 117 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC PSI #12 APARAS E DESPERDICIOS DE PAPEL KRAFT ONDULAD +O ESPECIAL POS CONSUMO,",6,74752
2021-07-14,HS Code (4-digit),Fernandez Sa Industria De Papel,Fernandez Sa Industria De Papel,"Av. Pref. Raul de Oliveira Fagundes, 6 - Centro, Amparo - SP, 13900-560, Brazil","Av. Pref. Raul de Oliveira Fagundes, 6 - Centro, Amparo - SP, 13900-560, Brazil",,,,https://panjiva.com/Fernandez-SA-Industria-De-Papel/106983290,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,FERNANDEZ SA INDUSTRIA DE PAPEL,FERNANDEZ SA INDUSTRIA DE PAPEL,47071000,6 X 40 CONTAINERS CONTAINING 213 BALES OF WASTE PAPER - OCC#12 (APARAS DE PAPEL   ONDULADO I ),12,151211
2021-07-14,HS Code (4-digit),Avelino Bragagnolo Sa Industria E Comercio,Avelino Bragagnolo Sa Industria E Comercio,"Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil","Rod. FAG 050 km 13 - R. Barra Grande, Faxinal dos Guedes - SC, 89694-000, Brazil",,,,https://panjiva.com/Avelino-Bragagnolo-SA-Industria-E-Comercio/36030413,Manufacturer,Dunicom Sa,Dunicom Sa,"Lorenzo Fernández 2049, 11800 Montevideo, Uruguay","Lorenzo Fernández 2049, 11800 Montevideo, Uruguay",,,,https://panjiva.com/Dunicom-SA/46488878,,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,AVELINO BRAGAGNOLO SA INDUSTRIA E COMERCIO,47071000,"6 X 40 CONTAINERS CONTAINING 230 BALES OF WASTE PAPER , DESPERDICIO DE CARTON OCC11",12,130299
2021-07-14,HS Code (4-digit),Westrock Celulose Papel & Embalagens Ltda,Westrock Celulose Papel & Embalagens Ltda,"Av. Rigesa, 2400, Três Barras - SC, 89490-000, Brazil","Av. Rigesa, 2400, Três Barras - SC, 89490-000, Brazil",,,,https://panjiva.com/Westrock-Celulose-Papel-Embalagens-Ltda/70084198,Manufacturer,Manitoulin Global Forwarding Us Inc.,Manitoulin Global Forwarding Us Inc.,United States,United States,,,,https://panjiva.com/Manitoulin-Global-Forwarding-US-Inc/108474544,Logistics,WESTROCK CELULOSE PAPEL & EMBALAGENS LTDA,WESTROCK CELULOSE PAPEL & EMBALAGENS LTDA,47079000,2 X 40 CONTAINERS CONTAINING 94 BALES OF FORTIS WASTEPAPER,4,48709
2021-07-14,HS Code (4-digit),Klabin Sa,Klabin Sa,"Av. Cristóvão Colombo, Piracicaba - SP, Brazil","Av. Cristóvão Colombo, Piracicaba - SP, Brazil",,,,https://panjiva.com/Klabin-SA/41673482,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,KLABIN SA,KLABIN SA,47071000,11 X 40 CONTAINERS CONTAINING 241 BALES OF WASTE PAPER DOUBLE SORTED OCC #12 -   APARAS DE PAPEL ONDULADO OCC 12,22,273711
2021-07-14,HS Code (4-digit),Klabin Sa,Klabin Sa,"Rua Henedina de Oliveira Bresler, 150 - Sol Nascente, Paulínia - SP, 13145-002, Brazil","Rua Henedina de Oliveira Bresler, 150 - Sol Nascente, Paulínia - SP, 13145-002, Brazil",,,,https://panjiva.com/Klabin-SA/108471773,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,KLABIN SA,KLABIN SA,47071000,10 X 40 CONTAINERS CONTAINING 305 BALES OF WASTE PAPER DOUBLE SORTED OCC #12 -   APARAS DE PAPEL ONDULADO OCC 12,20,229810
2021-07-14,HS Code (4-digit),Westrock Celulose Papel & Embalagens Ltda,Westrock Celulose Papel & Embalagens Ltda,"Av. Rigesa, 2400, Três Barras - SC, 89490-000, Brazil","Av. Rigesa, 2400, Três Barras - SC, 89490-000, Brazil",,,,https://panjiva.com/Westrock-Celulose-Papel-Embalagens-Ltda/70084198,Manufacturer,Manitoulin Global Forwarding Us Inc.,Manitoulin Global Forwarding Us Inc.,United States,United States,,,,https://panjiva.com/Manitoulin-Global-Forwarding-US-Inc/108474544,Logistics,WESTROCK CELULOSE PAPEL & EMBALAGENS LTDA,WESTROCK CELULOSE PAPEL & EMBALAGENS LTDA,47079000,14 X 40 CONTAINERS CONTAINING 519 BALES OF FORTIS WASTEPAPER,28,340216
2021-07-14,HS Code (4-digit),Sanovo Greenpack Embalagens Do Brasil Ltda,Sanovo Greenpack Embalagens Do Brasil Ltda,"Av. Paulo Varchavtchik, 431 - Aparecidinha, Sorocaba - SP, Brazil","Av. Paulo Varchavtchik, 431 - Aparecidinha, Sorocaba - SP, Brazil",,,,https://panjiva.com/Sanovo-Greenpack-Embalagens-Do-Brasil-Ltda/63401583,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,SANOVO GREENPACK EMBALAGENS DO BRASIL LTDA,47073000,3 X 40 CONTAINERS CONTAINING 83 BALES OF NEWSPAPER,6,73657
2021-07-14,HS Code (4-digit),Smurfit Kappa Do Brasil Industria De Embalagens Sa,Smurfit Kappa Do Brasil Industria De Embalagens Sa,"BR-050, Uberaba - MG, Brazil","BR-050, Uberaba - MG, Brazil",,,,https://panjiva.com/Smurfit-Kappa-Do-Brasil-Industria-De-Embalagens-SA/98285566,Manufacturer,Gp Harmon Recycling Llc,Gp Harmon Recycling Llc,"2 Jericho Plaza, Jericho, NY 11753, USA","2 Jericho Plaza, Jericho, NY 11753, USA",sara.levi@gapac.com,+1 516 997 3400,,https://panjiva.com/Gp-Harmon-Recycling-Llc/4020527,Wholesale,SMURFIT KAPPA DO BRASIL INDUSTRIA DE EMBALAGENS SA,SMURFIT KAPPA DO BRASIL INDUSTRIA DE EMBALAGENS SA,47071000,2 X 40 CONTAINERS CONTAINING 47 BALES OF OLD CORRUGATED - OCC,4,47710
2021-07-14,HS Code (4-digit),Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,"Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil","Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil",,,,https://panjiva.com/Fabrica-De-Papel-E-Papelao-Nossa-Senhora-Da-Penha-SA/48500061,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,47071000,2 X 40 CONTAINERS CONTAINING 92 BALES OF WASTE PAPER - TOBACCO BOXES APARAS CAIXA DE TABACOEUA POS CONSUMO,4,48807
2021-07-14,HS Code (4-digit),Smurfit Kappa Do Brasil Industria De Embalagens Sa,Smurfit Kappa Do Brasil Industria De Embalagens Sa,"BR-050, Uberaba - MG, Brazil","BR-050, Uberaba - MG, Brazil",,,,https://panjiva.com/Smurfit-Kappa-Do-Brasil-Industria-De-Embalagens-SA/98285566,Manufacturer,Gp Harmon Recycling Llc,Gp Harmon Recycling Llc,"2 Jericho Plaza, Jericho, NY 11753, USA","2 Jericho Plaza, Jericho, NY 11753, USA",sara.levi@gapac.com,+1 516 997 3400,,https://panjiva.com/Gp-Harmon-Recycling-Llc/4020527,Wholesale,SMURFIT KAPPA DO BRASIL INDUSTRIA DE EMBALAGENS SA,SMURFIT KAPPA DO BRASIL INDUSTRIA DE EMBALAGENS SA,47070000,1 X 40 CONTAINERS CONTAINING 30 BALES OF DOUBLE LINED KRAFT - DKL:PRECONSUMO,2,21232
2021-07-14,HS Code (4-digit),Imaribo Sa Industria & Comercio,Imaribo Sa Industria & Comercio,"SC-452, 1644 - 01, Monte Carlo - SC, 89618-000, Brazil","SC-452, 1644 - 01, Monte Carlo - SC, 89618-000, Brazil",,,,https://panjiva.com/Imaribo-SA-Industria-Comercio/108471756,,Fortis Trade Ltd.,Fortis Trade Ltd.,"145 Chadwick Ct, North Vancouver, BC V7M 3K2, Canada","145 Chadwick Ct, North Vancouver, BC V7M 3K2, Canada",,,,https://panjiva.com/Fortis-Trade-Ltd/108474270,Trading Company,IMARIBO SA INDUSTRIA & COMERCIO,IMARIBO SA INDUSTRIA & COMERCIO,47071000,8 X 40 CONTAINERS CONTAINING 276 BALES OF WASTE PAPER,16,163927.99
2021-07-14,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47070000,5 X 40 CONTAINERS CONTAINING 148 BALES OF APARAS PAPELAO ONDULADO WASTE PAPER,10,121355
2021-07-14,HS Code (4-digit),Starhouse Logistica & Transporte Multimodal Ltda,Starhouse Logistica & Transporte Multimodal Ltda,R MAR DE CRETA 63 PARQUE RIBEIRO DE LI - BARUERI - SP - 6405010,R MAR DE CRETA 63 PARQUE RIBEIRO DE LI - BARUERI - SP - 6405010,,,,https://panjiva.com/Starhouse-Logistica-Transporte-Multimodal-Ltda/67786768,Logistics,"R & R Logistics Co., Ltd.","R & R Logistics Co., Ltd.",Puerto Rico,Puerto Rico,,,,https://panjiva.com/R-R-Logistics-Co-Ltd/91862616,Logistics,STARHOUSE LOGISTICA & TRANSPORTE MULTIMODAL LTDA,STARHOUSE LOGISTICA & TRANSPORTE MULTIMODAL LTDA,47071000,20 X 40 CONTAINERS CONTAINING 826 BALES OF RECOVERED WASTE AND SCRA,40,494588.01
2021-07-14,HS Code (4-digit),Pbl Assessoria De Comercio Exterior Ltda,Pbl Assessoria De Comercio Exterior Ltda,"R. Fiação da Saúde, 64 - 303 - Vila da Saúde, São Paulo - SP, 04144-020, Brazil","R. Fiação da Saúde, 64 - 303 - Vila da Saúde, São Paulo - SP, 04144-020, Brazil",,,,https://panjiva.com/Pbl-Assessoria-De-Comercio-Exterior-Ltda/98285125,,Kce Logistics Inc.,Kce Logistics Inc.,United States,United States,,,,https://panjiva.com/Kce-Logistics-Inc/87849587,Logistics,PBL ASSESSORIA DE COMERCIO EXTERIOR LTDA,PBL ASSESSORIA DE COMERCIO EXTERIOR LTDA,47070000,1 X 40 CONTAINERS CONTAINING 36 BALES OF CORRUGATED CARDBOARD,2,21825
2021-07-14,HS Code (4-digit),Adami Sa Madeiras,Adami Sa Madeiras,"Estr. CDR 455, Caçador - SC, Brazil","Estr. CDR 455, Caçador - SC, Brazil",,,,https://panjiva.com/Adami-SA-Madeiras/36036078,Manufacturer,Vipa Lausanne S.A.,Vipa Lausanne S.A.,"Avenue Benjamin-Constant, 1003 Lausanne, Switzerland","Avenue Benjamin-Constant, 1003 Lausanne, Switzerland",,,,https://panjiva.com/Vipa-Lausanne-S-A/91775632,,ADAMI SA MADEIRAS,ADAMI SA MADEIRAS,47071000,3 X 40 CONTAINERS CONTAINING 68 BALES OF APARAS DE PAPEL - ONDULADO OCC 12 (IMPORTADO,6,45151
2021-07-13,HS Code (4-digit),Smurfit Kappa Do Brasil Industria De Embalagens Sa,Smurfit Kappa Do Brasil Industria De Embalagens Sa,"R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil","R. Inpa, 186 - Centro, Pirapetinga - MG, 36730-000, Brazil",,,,https://panjiva.com/Smurfit-Kappa-Do-Brasil-Industria-De-Embalagens-SA/66600730,Manufacturer,Gp Harmon Recycling Llc,Gp Harmon Recycling Llc,"2 Jericho Plaza, Jericho, NY 11753, USA","2 Jericho Plaza, Jericho, NY 11753, USA",sara.levi@gapac.com,+1 516 997 3400,,https://panjiva.com/Gp-Harmon-Recycling-Llc/4020527,Wholesale,SMURFIT KAPPA DO BRASIL INDUSTRIA DE EMBALAGENS SA,SMURFIT KAPPA DO BRASIL INDUSTRIA DE EMBALAGENS SA,47071000,1 X 40 CONTAINERS CONTAINING 33 BALES OF DOUBLE LINED KRAFT - DL:K PRE CONSUMO,2,22116
2021-07-12,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47070000,9 X 40 & 1 X 40 CONTAINERS CONTAINING 261 BALES OF APARAS PAPELAO ONDULADO OCC11,20,248698
2021-07-12,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47070000,4 X 40 CONTAINERS CONTAINING 151 BALES OF WASTE PAPER -OCC12 (APARAS PAPELAO ONDULADO I 030105 IBAMA OCC:12,8,96698
2021-07-12,HS Code (4-digit),Starhouse Logistica & Transporte Multimodal Ltda,Starhouse Logistica & Transporte Multimodal Ltda,R MAR DE CRETA 63 PARQUE RIBEIRO DE LI - BARUERI - SP - 6405010,R MAR DE CRETA 63 PARQUE RIBEIRO DE LI - BARUERI - SP - 6405010,,,,https://panjiva.com/Starhouse-Logistica-Transporte-Multimodal-Ltda/67786768,Logistics,"R & R Logistics Co., Ltd.","R & R Logistics Co., Ltd.",United States,United States,,,,https://panjiva.com/R-R-Logistics-Co-Ltd/108474225,Logistics,STARHOUSE LOGISTICA & TRANSPORTE MULTIMODAL LTDA,STARHOUSE LOGISTICA & TRANSPORTE MULTIMODAL LTDA,47071000,7 X 40 & 1 X 40 CONTAINERS CONTAINING 197 BALES OF BALES SCARP PAPER,16,195526.99
2021-07-12,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47070000,1 X 40 CONTAINERS CONTAINING 41 BALES OF WASTE PAPER OCC12 APARAS PAPELAO ONDULADO,2,23687
2021-07-12,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47070000,9 X 40 & 1 X 40 CONTAINERS CONTAINING 235 BALES OF WASTE PAPER OCC11 APARAS PAPELAO ONDULADO,20,251845.99
2021-07-12,HS Code (4-digit),Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,"Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil","Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil",,,,https://panjiva.com/Fabrica-De-Papel-E-Papelao-Nossa-Senhora-Da-Penha-SA/48500061,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,47079000,16 X 40 & 2 X 40 CONTAINERS CONTAINING 510 BALES OF WASTE PAPER OCC12 APARAS DE PAPEL TIPO,36,447773.01
2021-07-12,HS Code (4-digit),Trombini Embalagens Sa,Trombini Embalagens Sa,"R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil","R. José Casagrande, 803 - Vista Alegre, Curitiba - PR, Brazil",,,,https://panjiva.com/Trombini-Embalagens-SA/42209352,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,TROMBINI EMBALAGENS SA,TROMBINI EMBALAGENS SA,47070000,10 X 40 CONTAINERS CONTAINING 278 BALES OF WASTE PAPER DSOCC DOUBLE SORTED OCC APARAS E DESPERDIC:IOS DE PAPEL KRAFT ONDULADO ESPECIAL POS CONSUMO,20,251273
2021-07-12,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47071000,5 X 40 CONTAINERS CONTAINING 98 BALES OF WASTE PAPER DOUBLE SORTED OCC - APARAS DE PAPEL ONDULADO,10,119187
2021-07-12,HS Code (4-digit),Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,Fabrica De Papel E Papelao Nossa Senhora Da Penha Sa,"Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil","Rodovia BR 158 Km 495, S/N - Ponte do Rio Chopim, Cel. Vivida - PR, 85550-000, Brazil",,,,https://panjiva.com/Fabrica-De-Papel-E-Papelao-Nossa-Senhora-Da-Penha-SA/48500061,Manufacturer,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,FABRICA DE PAPEL E PAPELAO NOSSA SENHORA DA PENHA SA,47079000,1 X 40 & 1 X 40 CONTAINERS CONTAINING 56 BALES OF WASTE PAPER -OCC12 APARAS DE PAPEL TIPO,4,48861
2021-07-12,HS Code (4-digit),Pcn Industria De Papel & Celulose Nacional Ltda,Pcn Industria De Papel & Celulose Nacional Ltda,"Rua José Barpp, 800, Km3 - SC-355 - Distrito Industrial, Lebon Régis - SC, 89515-000, Brazil","Rua José Barpp, 800, Km3 - SC-355 - Distrito Industrial, Lebon Régis - SC, 89515-000, Brazil",,,,https://panjiva.com/Pcn-Industria-De-Papel-Celulose-Nacional-Ltda/104746013,Manufacturer,Cellmark Inc.,Cellmark Inc.,"4294 Swinnea Rd, Memphis, TN 38118, USA","4294 Swinnea Rd, Memphis, TN 38118, USA",anamaria.candanoza@cellmark.com,+1 415 945 2400,,https://panjiva.com/Cellmark-Inc/34600185,Logistics,PROBEXA COMERCIO INTERNACIONAL LTDA,PROBEXA COMERCIO INTERNACIONAL LTDA,47071000,9 X 40 & 1 X 40 CONTAINERS CONTAINING 264 BALES OF WASTE PAPER DOUBLE SORTED OCC,20,253253.01
2021-07-12,HS Code (4-digit),Irani Papel E Embalagem S.A.,Irani Papel E Embalagem S.A.,"BR-153, Vargem Bonita - SC, 89675-000, Brazil","BR-153, Vargem Bonita - SC, 89675-000, Brazil",,,,https://panjiva.com/Irani-Papel-E-Embalagem-S-A/87841974,,Ekman,Ekman,United States,United States,,,,https://panjiva.com/Ekman/108474207,,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,BRASIL MUNDI IMPORTACAO & EXPORTACAO LTDA,47070000,1 X 40 CONTAINERS CONTAINING 25 BALES OF WASTE PAPER APARAS PAPELAO ONDULADO OCC11,2,24930
